12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	19	4	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	14	3	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	49	2	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
12	4	12	0.045454545454545456	0.017518248175182483	3	466	0	11416	49	2	0.0	36	38587	43124	1197.888888888889	2900	192670	439508	151.55448275862068
